symbol,date,epsActual,epsEstimated,lastUpdated
MDLZ,2017-10-30,0.57,0.54,2025-04-25
HTBI,2017-10-30,0.3,0.29,2025-05-05
SGIOF,2017-10-30,0.945,0.4414,2025-06-17
GBERF,2017-10-30,4.51,4.14,2025-06-17
TXRH,2017-10-30,0.43,0.43,2025-04-24
FHIPO14.MX,2017-10-30,0.56,0.61,2025-09-18
NTDOF,2017-10-30,251.84,136.9,2025-06-17
SF,2017-10-30,0.59,0.55,2025-04-25
3679.TW,2017-10-30,2.08,2.58,2025-06-17
INST,2017-10-30,-0.27,-0.31,2025-09-09
INN-PE,2017-10-30,0.17,0.18,2025-04-24
MEDP,2017-10-30,0.4,0.36,2025-04-25
OLN,2017-10-30,0.37,0.36,2025-04-25
600261.SS,2017-10-30,0.06,0.09,2025-06-17
SANM,2017-10-30,0.64,0.76,2025-04-25
600635.SS,2017-10-30,0.05,0.07,2025-06-17
600183.SS,2017-10-30,0.12,0.12,2025-06-17
4684.T,2017-10-30,73.02,70.4,2025-09-08
000333.SZ,2017-10-30,0.64,0.59,2025-06-17
DXCO3.SA,2017-10-30,0.12,0.03471,2025-06-17
600895.SS,2017-10-30,0.05,0.037,2025-06-17
001979.SZ,2017-10-30,0.03,0.26,2025-06-17
600804.SS,2017-10-30,0.15,0.16,2025-06-17
DAC,2017-10-30,3.78,3.36,2025-04-25
CNA,2017-10-30,0.58,0.028,2025-04-25
UDR,2017-10-30,0.47,0.47,2025-04-25
ATSX,2017-10-30,-0.04205,-0.03342,2023-04-03
011170.KS,2017-10-30,17977.0,17348.7,2025-06-17
MRAAF,2017-10-30,0.797,0.696,2025-10-06
600500.SS,2017-10-30,0.006,0.0276,2025-06-17
ARLP,2017-10-30,0.52,0.52,2025-04-25
000729.SZ,2017-10-30,0.04,0.09,2025-06-17
OFIX,2017-10-30,0.42,0.41,2025-04-25
3092.T,2017-10-30,12.9,16.0,2025-09-08
0386.HK,2017-10-30,0.09,0.09,2025-06-17
1157.HK,2017-10-30,0.02,0.02,2025-10-06
GRFFF,2017-10-30,0.48,0.47,2025-04-25
NRIM,2017-10-30,0.2,0.24,2025-10-17
CGMBF,2017-10-30,0.28,0.25,2025-06-17
PCCYF,2017-10-30,0.03,0.041,2025-10-06
CIIHF,2017-10-30,0.24,0.22,2024-11-03
STGW,2017-10-30,0.24,0.12,2025-04-12
UIS,2017-10-30,-0.81,-0.18,2025-04-25
600085.SS,2017-10-30,0.16,0.16,2025-06-17
HTLF,2017-10-30,0.72,0.75,2025-04-25
4915.TW,2017-10-30,1.39,1.39,2025-06-17
LXU,2017-10-30,-0.7,-1.03,2025-04-25
000528.SZ,2017-10-30,0.03,0.09,2025-06-17
KLXI,2017-10-30,0.506,0.4333,2023-04-03
KMG,2017-10-30,0.4597,0.2976,2023-04-03
300026.SZ,2017-10-30,0.06,0.06,2025-06-17
LAYN,2017-10-30,-0.10462,-0.10284,2023-04-03
TREX,2017-10-30,0.17,0.14,2025-03-05
CACC,2017-10-30,5.19,4.99,2025-04-25
VET,2017-10-30,-0.16,-0.16,2025-10-07
AEIS,2017-10-30,1.19,1.17,2025-04-25
MCY,2017-10-30,0.6,0.37,2025-04-25
BCRHF,2017-10-30,-5.93,-5.89,2025-02-27
002739.SZ,2017-10-30,0.21,0.28,2025-06-17
FRBA,2017-10-30,0.16,0.15,2025-10-17
SVCBF,2017-10-30,0.89,0.7,2025-10-06
DGICB,2017-10-30,0.25,0.2,2025-04-25
000538.SZ,2017-10-30,1.0,0.96,2025-09-09
TMIN,2017-10-30,-0.00102,-0.00063,2023-04-03
000895.SZ,2017-10-30,0.38,0.35,2025-06-17
GABC,2017-10-30,0.4,0.44,2025-10-17
600690.SS,2017-10-30,0.21,0.21,2025-06-17
XCRA,2017-10-30,0.3151,0.1914,2023-04-03
STRA,2017-10-30,0.34,0.37,2025-04-25
KAKKF,2017-10-30,0.4377,0.606,2025-06-17
ALSN,2017-10-30,0.75,0.5,2025-04-24
TFI.PA,2017-10-30,0.05,0.02,2025-06-17
6407.T,2017-10-30,36.73,41.99,2025-06-17
FIBK,2017-10-30,0.63,0.61,2025-10-17
NRSCF,2017-10-30,0.1292,0.1329,2025-10-06
4204.T,2017-10-30,51.28,44.44,2025-09-08
5469.TW,2017-10-30,0.71,0.76,2025-06-17
000049.SZ,2017-10-30,0.35,0.41,2025-06-17
002531.SZ,2017-10-30,0.07,0.11,2025-06-17
002790.KS,2017-10-30,511.0,537.52,2025-06-17
SID,2017-10-30,-0.04,-0.01,2025-10-06
1288.HK,2017-10-30,0.16,0.14,2025-10-06
HLIT,2017-10-30,-0.01,-0.08,2025-04-16
JBSS,2017-10-30,0.91,0.84,2025-04-25
IVSO.ST,2017-10-30,0.3,0.46,2025-06-17
EKGYO.IS,2017-10-30,0.12,0.19,2025-06-17
601818.SS,2017-10-30,0.16,0.16,2025-06-17
2809.TW,2017-10-30,1.34,1.26,2025-06-17
600196.SS,2017-10-30,0.29,0.31,2025-06-17
OSUKF,2017-10-30,0.2254,0.1917,2025-06-17
600887.SS,2017-10-30,0.26,0.23,2025-06-17
L&TFH.NS,2017-10-30,0.53,0.015,2025-11-25
2127.T,2017-10-30,15.15,11.27,2025-06-17
002589.SZ,2017-10-30,0.14,0.18,2025-06-17
SNWAF,2017-10-30,25.08,28.77,2025-10-06
RE,2017-10-30,-16.43,-15.86,2023-12-04
QTNT,2017-10-30,-0.58,-0.56,2023-12-04
DSKY.ME,2017-10-30,2.57,1.98,2025-06-17
KRNY,2017-10-30,0.07,0.06,2025-10-17
SBAC,2017-10-30,0.26,0.25,2025-04-25
3003.T,2017-10-30,9.77,14.1,2025-06-17
BNZIF,2017-10-30,0.56,0.61,2025-04-25
AORT,2017-10-30,0.08,0.08,2025-04-24
EDRVF,2017-10-30,0.04,0.00667,2025-10-06
6586.T,2017-10-30,52.83,50.44,2025-11-25
002111.SZ,2017-10-30,0.13,0.16,2025-06-17
UIS.SW,2017-10-30,-0.81,-0.58,2025-06-17
004000.KS,2017-10-30,1245.0,949.0,2025-06-17
ROYTL,2017-10-30,0.04,0.07,2023-12-04
064960.KS,2017-10-30,1523.0,1272.03,2025-06-17
601179.SS,2017-10-30,0.01,0.06,2025-06-17
5214.T,2017-10-30,58.0,50.65,2025-06-17
WACLF,2017-10-30,51.42,51.2,2025-10-03
6770.T,2017-10-30,94.58,67.04,2025-06-17
4661.T,2017-10-30,65.58,62.94,2025-09-08
RECSI.OL,2017-10-30,-0.36,-0.1,2025-06-17
TXHPF,2017-10-30,54.92,58.46,2025-10-06
AMKR,2017-10-30,0.26,0.2,2025-04-25
CRY,2017-10-30,0.08,0.08,2023-12-04
6952.T,2017-10-30,23.43,24.3,2025-09-08
DANHOS13.MX,2017-10-30,0.48,0.47,2025-06-17
IBIDF,2017-10-29,33.28,17.41,2025-12-29
WJRYF,2017-10-29,170.99,173.82,2025-10-06
ORXCF,2017-10-29,59.59,55.71,2025-10-06
600487.SS,2017-10-29,0.49,0.34,2025-06-17
NGKSF,2017-10-29,0.4705,0.431,2025-06-17
600521.SS,2017-10-29,0.16,0.12,2025-06-17
600109.SS,2017-10-29,0.11,0.11,2025-06-17
SGIOY,2017-10-29,107.68,50.3,2025-06-17
KYOCF,2017-10-29,0.63,0.651,2025-10-06
SATLF,2017-10-29,12.9,16.0,2025-10-06
KNCAF,2017-10-29,16.46,11.78,2025-10-06
NHMAF,2017-10-29,15.15,11.27,2025-10-06
TAISF,2017-10-29,81.11,80.91,2025-09-08
KYCCF,2017-10-29,3.85,3.8,2025-06-17
JSCPF,2017-10-29,0.336,0.2418,2025-10-06
STAEF,2017-10-29,52.85,49.0,2025-10-06
600522.SS,2017-10-29,0.16,0.24,2025-06-17
KAOCF,2017-10-29,0.713,0.71,2025-06-17
000999.SZ,2017-10-29,0.22,0.28,2025-06-17
2010.SR,2017-10-29,1.93,1.43,2025-06-17
002157.SZ,2017-10-29,0.06,0.43,2025-06-17
NONEF,2017-10-29,0.1373,0.109,2025-06-17
CSIOF,2017-10-29,0.2056,0.2132,2025-10-06
NCRBF,2017-10-29,58.57,27.05,2025-04-25
002236.SZ,2017-10-29,0.16,0.17,2025-06-17
OSCUF,2017-10-29,22.06,21.09,2025-10-06
300450.SZ,2017-10-29,0.12,0.07,2025-06-17
300059.SZ,2017-10-29,0.03,0.02906,2025-06-17
OBIIF,2017-10-29,73.02,70.4,2025-11-10
THOGF,2017-10-29,4.61,39.5,2025-06-17
002044.SZ,2017-10-29,0.06,0.08,2025-06-17
002299.SZ,2017-10-29,0.07,0.19,2025-06-17
MKEWF,2017-10-29,0.4643,0.4433,2025-11-25
APELF,2017-10-29,0.831,0.589,2025-06-17
CBCFF,2017-10-29,0.3124,0.284,2025-10-06
DETNF,2017-10-29,0.33,0.19,2023-12-04
HULCF,2017-10-29,0.07514,14.1,2025-10-07
TTDKF,2017-10-29,156.35,135.13,2025-10-06
RNWEY,2017-10-29,-0.36,-0.1,2025-04-25
RICOF,2017-10-29,-0.07594,-0.0127,2025-06-17
002470.SZ,2017-10-29,0.04,0.16,2025-06-17
NPEGF,2017-10-29,0.51,0.4452,2025-06-17
600008.SS,2017-10-29,0.03,0.03088,2025-06-17
601689.SS,2017-10-28,0.16,0.15,2025-06-17
2439.TW,2017-10-28,3.11,3.6,2025-06-17
3968.HK,2017-10-28,0.916,0.69,2025-06-17
002242.SZ,2017-10-28,0.23,0.26,2025-06-17
601166.SS,2017-10-28,0.75,0.66,2025-06-17
600037.SS,2017-10-28,0.19,0.15,2025-06-17
600699.SS,2017-10-28,0.21,0.23,2025-06-17
601009.SS,2017-10-28,0.28,0.27,2025-06-17
601098.SS,2017-10-28,0.17,0.23,2025-06-17
002570.SZ,2017-10-28,-0.01426,-0.05,2025-09-09
600557.SS,2017-10-28,0.18,0.17,2025-06-17
601985.SS,2017-10-28,0.1,0.07,2025-06-17
600054.SS,2017-10-28,0.21,0.22,2025-06-17
MLRYY,2017-10-28,0.11,14.22,2025-06-17
600585.SS,2017-10-28,0.58,0.57,2025-06-17
601336.SS,2017-10-28,0.58,0.52,2025-06-17
6278.TW,2017-10-28,1.02,0.65,2025-06-17
600050.SS,2017-10-28,0.03,0.0192,2025-06-17
600587.SS,2017-10-28,-0.18,0.18,2025-06-17
601225.SS,2017-10-28,0.26,0.22,2025-06-17
603986.SS,2017-10-28,0.56,0.55,2025-06-17
002313.SZ,2017-10-28,0.13,0.1,2025-06-17
601328.SS,2017-10-28,0.21,0.21,2025-06-17
600993.SS,2017-10-28,0.15,0.1,2025-06-17
600312.SS,2017-10-28,0.08,0.19,2025-06-17
601117.SS,2017-10-28,0.09,0.16,2025-06-17
601088.SS,2017-10-28,0.57,0.38,2025-06-17
601390.SS,2017-10-28,0.14,0.18,2025-06-17
601766.SS,2017-10-28,0.11,0.11,2025-06-17
601601.SS,2017-10-28,0.49,0.45,2025-06-17
600594.SS,2017-10-28,0.17,0.18,2025-06-17
600958.SS,2017-10-28,0.14,0.25,2025-06-17
600027.SS,2017-10-28,-0.003,0.05,2025-06-17
600388.SS,2017-10-28,0.23,0.25,2025-06-17
600168.SS,2017-10-28,0.14,0.11,2025-06-17
600588.SS,2017-10-28,-0.08,-0.07,2025-06-17
601222.SS,2017-10-28,0.12,0.1,2025-06-17
600820.SS,2017-10-28,0.13,0.15,2025-06-17
600350.SS,2017-10-28,0.29,0.16,2025-06-17
601668.SS,2017-10-28,0.18,0.19,2025-06-17
601898.SS,2017-10-28,0.06,0.07,2025-06-17
600597.SS,2017-10-28,0.13,0.11,2025-06-17
600570.SS,2017-10-28,0.08,0.1,2025-06-17
601216.SS,2017-10-28,0.08,0.03951,2025-06-17
002603.SZ,2017-10-28,0.09,0.12,2025-06-17
600352.SS,2017-10-28,0.26,0.21,2025-06-17
601231.SS,2017-10-28,0.14,0.16,2025-06-17
600009.SS,2017-10-28,0.52,0.43,2025-06-17
600406.SS,2017-10-28,0.21,0.16,2025-09-09
600000.SS,2017-10-28,0.48,0.46,2025-06-17
600377.SS,2017-10-28,0.2,0.19,2025-06-17
600138.SS,2017-10-28,0.21,0.23,2025-06-17
600391.SS,2017-10-28,-0.01,0.05,2025-06-17
600036.SS,2017-10-28,2.33,0.69,2025-06-17
BBVA.MC,2017-10-27,0.16,0.16,2025-06-17
GREZF,2017-10-27,8.02,19.01,2025-06-17
KMBIF,2017-10-27,0.03506,0.02292,2025-06-17
PSXP,2017-10-27,0.51,0.64,2023-12-04
3289.TWO,2017-10-27,0.51,1.78,2025-06-17
600373.SS,2017-10-27,0.22,0.27,2025-06-17
UPONOR.HE,2017-10-27,0.35,0.27,2025-06-17
3064.T,2017-10-27,8.41,8.49,2025-06-17
OCANF,2017-10-27,0.04,0.05,2025-04-24
002202.SZ,2017-10-27,0.29,0.19,2025-06-17
600999.SS,2017-10-27,0.21,0.18,2025-06-17
HCMLY,2017-10-27,0.2,0.2,2025-10-06
CIHHF,2017-10-27,0.1172,0.1039,2025-06-17
YIT.HE,2017-10-27,0.13,0.12,2025-06-17
SOHU,2017-10-27,-2.38,-0.98,2025-04-25
HYPE3.SA,2017-10-27,0.35,0.32,2025-06-17
002465.SZ,2017-10-27,0.02,0.07,2025-06-17
BILI-A.ST,2017-10-27,1.58,1.52,2025-06-17
000800.SZ,2017-10-27,0.0128,0.09,2025-06-17
601888.SS,2017-10-27,0.31,0.26,2025-06-17
SWEC-B.ST,2017-10-27,1.47,1.63,2025-06-17
2039.HK,2017-10-27,0.14,0.19,2025-06-17
PNM,2017-10-27,0.93,0.85,2025-03-24
9531.T,2017-10-27,8.99,15.75,2025-06-17
SAB.MC,2017-10-27,0.1,0.01269,2025-06-17
USIM3.SA,2017-10-27,0.06,0.03,2025-06-17
8039.TW,2017-10-27,1.35,1.26,2025-06-17
000596.SZ,2017-10-27,0.49,0.4,2025-06-17
011210.KS,2017-10-27,503.0,1135.98,2025-06-17
CUERVO.MX,2017-10-27,0.24,0.23,2025-06-17
SBSI,2017-10-27,0.49,0.53,2025-10-17
LYB,2017-10-27,2.41,2.48,2025-04-24
601633.SS,2017-10-27,0.05,0.17,2025-06-17
OLVAS.HE,2017-10-27,0.61,0.6,2025-06-17
6269.TW,2017-10-27,3.36,3.37,2025-06-17
CCJ,2017-10-27,-0.1,0.1,2025-10-07
002027.SZ,2017-10-27,0.09,0.13,2025-06-17
601038.SS,2017-10-27,0.04,0.09,2025-06-17
UBSG.SW,2017-10-27,0.33,0.35,2025-06-17
300676.SZ,2017-10-27,0.31,0.3,2025-06-17
COOR.ST,2017-10-27,0.63,0.8,2025-06-17
8698.T,2017-10-27,5.66,2.7,2025-09-08
COG,2017-10-27,0.07,0.07,2025-09-05
CTRA,2017-10-27,0.07,0.07,2025-04-25
600741.SS,2017-10-27,0.5,0.5,2025-06-17
600115.SS,2017-10-27,0.25,0.29,2025-06-17
002179.SZ,2017-10-27,0.18,0.19,2025-06-17
002466.SZ,2017-10-27,0.54,0.52,2025-06-17
DBMBF,2017-10-27,0.05686,0.02843,2025-10-06
5401.T,2017-10-27,31.5,22.66,2025-09-08
ACBI,2017-10-27,0.16,0.19,2023-12-04
ERJ,2017-10-27,0.41,0.3,2025-10-06
HTLD,2017-10-27,0.09,0.17,2025-04-24
9940.TW,2017-10-27,1.58,0.25,2025-06-17
HMS.ST,2017-10-27,0.9,1.1,2025-06-17
XOM,2017-10-27,0.97,0.86,2025-11-03
TTE.PA,2017-10-27,0.89,0.907,2025-10-06
600315.SS,2017-10-27,0.13,0.14,2025-06-17
VTR,2017-10-27,1.04,1.04,2025-04-22
TOPCF,2017-10-27,0.127,0.123,2025-06-17
HXGBF,2017-10-27,0.07012,0.07012,2025-06-17
ELUX-B.ST,2017-10-27,4.93,4.62,2025-06-17
RBBN,2017-10-27,0.26,0.25,2025-04-25
004020.KS,2017-10-27,1333.0,1716.9,2025-06-17
4689.T,2017-10-27,5.57,6.47,2025-09-08
PROX.BR,2017-10-27,0.43,0.44,2025-06-17
600583.SS,2017-10-27,0.02,0.02,2025-06-17
002146.SZ,2017-10-27,0.25,0.19,2025-06-17
300017.SZ,2017-10-27,0.07,0.25,2025-06-17
9022.T,2017-10-27,585.03,568.13,2025-06-17
SOGN.OL,2017-10-27,2.44,1.98,2025-06-17
E,2017-10-27,0.15,0.22,2025-06-17
HUN,2017-10-27,0.67,0.51,2025-04-24
9502.T,2017-10-27,54.8,31.7,2025-08-14
003620.KS,2017-10-27,-128.0,-7.0,2025-06-17
PAL.VI,2017-10-27,0.68,0.57,2025-06-17
TTE.L,2017-10-27,0.89,0.907,2025-06-17
TTFNF,2017-10-27,1.04,1.06,2025-04-24
BERG-B.ST,2017-10-27,1.45,1.3,2025-06-17
3023.TW,2017-10-27,1.52,1.57,2025-06-17
GT,2017-10-27,0.71,0.67,2025-04-25
000598.SZ,2017-10-27,0.1,0.08,2025-06-17
THC,2017-10-27,-0.17,-0.38,2025-04-19
000977.SZ,2017-10-27,0.09,0.16,2025-06-17
THULE.ST,2017-10-27,1.8,1.88,2025-06-17
SRNKE-B.ST,2017-10-27,2.18,2.84,2025-06-17
GVA,2017-10-27,1.14,1.06,2025-10-23
002304.SZ,2017-10-27,1.11,1.12,2025-09-09
AON,2017-10-27,1.29,1.27,2025-04-25
ICAGY,2017-10-27,3.08,1.18,2025-10-06
WY,2017-10-27,0.34,0.31,2025-04-25
SORIANAB.MX,2017-10-27,0.54,0.5,2025-06-17
PSX,2017-10-27,1.66,1.57,2025-04-24
CFFN,2017-10-27,0.15,0.17,2025-11-10
PDS,2017-10-27,-1.4,-1.8,2024-11-13
CAV1V.HE,2017-10-27,0.04,0.07,2025-11-24
086790.KS,2017-10-27,1697.0,1735.97,2025-06-17
HOLN.SW,2017-10-27,0.98,1.05,2025-06-17
YKBNK.IS,2017-10-27,0.12,0.12,2025-06-17
7278.T,2017-10-27,89.33,74.11,2025-06-17
000270.KS,2017-10-27,-728.0,-448.03,2025-06-17
VINTE.MX,2017-10-27,0.53,0.57,2025-06-17
NWHM,2017-10-27,0.21,0.17,2023-12-04
TBABF,2017-10-27,2.51,2.53,2025-10-06
204320.KS,2017-10-27,-2028.2,802.06,2025-06-17
CIVB,2017-10-27,0.29,0.29,2025-10-17
SPOL.OL,2017-10-27,2.37,1.93,2025-06-17
300003.SZ,2017-10-27,0.14,0.13,2025-06-17
T82U.SI,2017-10-27,0.02,0.019,2025-09-18
006360.KS,2017-10-27,-148.0,1216.99,2025-06-17
6301.T,2017-10-27,69.31,41.2,2025-09-08
SAL,2017-10-27,0.33,0.33,2023-12-04
SKA-B.ST,2017-10-27,2.5,2.92,2025-06-17
7988.T,2017-10-27,54.12,56.06,2025-09-08
EMBJ,2017-10-27,0.41,0.3,2025-10-06
ALLIGO-B.ST,2017-10-27,1.65,1.4,2025-06-17
SPG-PJ,2017-10-27,1.65,1.63,2025-04-24
IAG.MC,2017-10-27,0.59,0.56,2025-06-17
XVIVO.ST,2017-10-27,0.09,0.07,2025-06-17
SC,2017-10-27,0.55,0.35,2023-12-04
NRZ,2017-10-27,0.64,0.54,2023-12-04
300171.SZ,2017-10-27,0.05,0.14,2025-06-17
CCO.TO,2017-10-27,-0.13,0.05,2025-06-17
7732.T,2017-10-27,14.45,12.5,2025-09-08
RMD.AX,2017-10-27,0.07,0.06,2025-06-17
OPY,2017-10-27,0.57,0.16,2025-04-24
600316.SS,2017-10-27,-0.04,-0.01212,2025-06-17
ABBV,2017-10-27,1.41,1.39,2025-04-23
600125.SS,2017-10-27,0.07,0.07,2025-06-17
600019.SS,2017-10-27,0.25,0.19,2025-06-17
601808.SS,2017-10-27,0.05,0.05,2025-06-17
J85.SI,2017-10-27,0.02,0.02636,2025-06-17
HCMLF,2017-10-27,0.98,0.99,2025-10-06
2212.T,2017-10-27,13.45,10.75,2025-06-17
7296.T,2017-10-27,49.33,43.8,2025-06-17
601699.SS,2017-10-27,0.25,0.11,2025-06-17
TTE,2017-10-27,1.04,0.97,2025-04-25
600480.SS,2017-10-27,0.12,0.07,2025-06-17
IPOAF,2017-10-27,0.38,0.32,2025-04-25
UFS.TO,2017-10-27,1.03,0.81,2025-09-09
RITM,2017-10-27,0.64,0.54,2025-04-25
603658.SS,2017-10-27,0.48,0.37,2025-06-17
BONT,2017-10-27,-2.21501,-1.45756,2023-04-03
7741.T,2017-10-27,70.1,61.56,2025-09-08
000776.SZ,2017-10-27,0.27,0.29,2025-06-17
PRG,2017-10-27,0.43,0.54,2025-04-25
EQV1V.HE,2017-10-27,0.08,0.1,2025-06-17
BKFCF,2017-10-27,0.21,0.21,2025-10-06
SWMAF,2017-10-27,4.22,4.24,2023-12-04
RXL.PA,2017-10-27,0.23,0.21,2025-06-17
DIST.ST,2017-10-27,0.76,0.73,2025-06-17
HEXA-B.ST,2017-10-27,0.45,0.42,2025-06-17
UBS,2017-10-27,0.32,0.35,2025-11-11
1959.T,2017-10-27,89.33,72.43,2025-06-17
KAMBI.ST,2017-10-27,0.03,0.01962,2025-06-17
300137.SZ,2017-10-27,0.08,0.07,2025-06-17
0762.HK,2017-10-27,0.07,0.08,2025-10-06
HTNGF,2017-10-27,0.18,0.19,2025-10-06
CIZN,2017-10-27,0.33,0.35,2025-04-24
UFS,2017-10-27,1.03,0.81,2023-12-04
IAG.L,2017-10-27,0.59,0.54,2025-10-06
3328.HK,2017-10-27,0.21,0.21,2025-10-06
2409.TW,2017-10-27,0.91,0.74,2025-06-17
BBRI.JK,2017-10-27,57.97,64.09,2025-06-17
TMP,2017-10-27,1.14,1.13,2025-04-23
000039.SZ,2017-10-27,0.14,0.19,2025-06-17
300027.SZ,2017-10-27,0.06,0.07,2025-06-17
CCOJF,2017-10-27,78.52,56.22,2025-10-06
6080.T,2017-10-27,31.87,35.23,2025-06-17
7942.T,2017-10-27,63.35,70.46,2025-09-08
CBFV,2017-10-27,0.5,0.42,2025-10-17
3632.T,2017-10-27,8.02,19.01,2025-09-09
VNTR,2017-10-27,0.7,0.45,2023-12-04
DRQ,2017-10-27,0.05,0.00606,2025-04-25
VRTS,2017-10-27,2.3,2.39,2025-04-24
ENI.MI,2017-10-27,0.06,0.1,2025-06-17
600418.SS,2017-10-27,-0.06,0.13,2025-06-17
CPLP,2017-10-27,0.35,0.45,2025-04-10
TRU,2017-10-27,0.49,0.46,2025-04-25
PBCRF,2017-10-27,0.01872,0.01787,2025-06-17
600323.SS,2017-10-27,0.3,0.24,2025-06-17
KIND-SDB.ST,2017-10-27,13.1,11.07,2025-06-17
2344.TW,2017-10-27,0.57,0.36,2025-06-17
WNS,2017-10-27,0.53,0.49,2025-10-23
NWG.L,2017-10-27,5.9,6.09,2025-10-06
PION-B.ST,2017-10-27,0.37,0.33,2025-06-17
CATE.ST,2017-10-27,4.4,2.81,2025-06-17
002081.SZ,2017-10-27,0.21,0.21,2025-06-17
2327.T,2017-10-27,39.22,36.6,2025-09-08
CGCBV.HE,2017-10-27,0.57,0.72,2025-06-17
PD.TO,2017-10-27,-1.8,-2.42,2025-06-17
600340.SS,2017-10-27,0.29,0.43,2025-09-09
USIM5.SA,2017-10-27,0.06,0.14,2025-10-29
MRK,2017-10-27,1.11,1.03,2025-04-25
008770.KS,2017-10-27,332.0,310.97,2025-06-17
000669.SZ,2017-10-27,0.03,0.07,2025-06-17
603108.SS,2017-10-27,0.12,0.08,2025-09-09
1776.HK,2017-10-27,0.27,0.29,2025-10-06
6099.HK,2017-10-27,0.21,0.18,2025-10-06
2175.T,2017-10-27,4.78,9.23,2025-09-08
BBCA.JK,2017-10-27,255.81,244.22,2025-06-17
ELRXF,2017-10-27,4.93,4.62,2025-10-06
PGC,2017-10-27,0.56,0.46,2025-10-17
NOBI.ST,2017-10-27,1.44,1.43,2025-06-17
GBX,2017-10-27,0.86,0.78,2025-04-25
ALMA.HE,2017-10-27,0.12,0.09,2025-06-17
000069.SZ,2017-10-27,0.37,0.19,2025-06-17
BVN,2017-10-27,-0.04,0.25,2024-12-02
300207.SZ,2017-10-27,0.09,0.13,2025-06-17
IMO,2017-10-27,0.44,0.43,2025-10-06
6176.TW,2017-10-27,1.67,2.31,2025-06-17
CHUEF,2017-10-27,54.8,31.7,2025-08-14
002624.SZ,2017-10-27,0.31,0.76,2025-06-17
CVX,2017-10-27,0.85,0.98,2025-04-24
002699.SZ,2017-10-27,0.23,0.18,2025-06-17
300383.SZ,2017-10-27,0.08,0.1,2025-06-17
SWMAY,2017-10-27,4.22,4.24,2023-12-04
300433.SZ,2017-10-27,0.15,0.18,2025-06-17
LAMM-B.ST,2017-10-27,0.15,1.52,2025-06-17
FIBRAMQ12.MX,2017-10-27,1.09,0.55,2025-06-17
BKRKF,2017-10-27,57.97,64.09,2025-10-06
MCVEF,2017-10-27,0.03506,0.05843,2025-06-17
6753.T,2017-10-27,30.93,23.36,2025-06-17
LECO,2017-10-27,0.93,0.93,2025-04-24
HMNKF,2017-10-27,0.1079,0.1319,2025-06-17
9020.T,2017-10-27,239.7,237.02,2025-06-17
SCANFL.HE,2017-10-27,0.08,0.1,2025-06-17
601238.SS,2017-10-27,0.3,0.25,2025-06-17
002074.SZ,2017-10-27,0.19,0.27,2025-06-17
3529.TWO,2017-10-27,2.55,2.11,2025-06-17
TREL-B.ST,2017-10-27,2.51,2.53,2025-06-17
103140.KS,2017-10-27,457.0,1468.1,2025-06-17
6641.T,2017-10-27,22.13,20.1,2025-09-18
222800.KQ,2017-10-27,179.0,386.67,2025-06-17
002022.SZ,2017-10-27,0.12,0.13,2025-06-17
028050.KS,2017-10-27,36.0,156.76,2025-06-17
4063.T,2017-10-27,133.7,121.24,2025-09-08
DORM,2017-10-27,0.8,0.87,2025-04-25
2337.TW,2017-10-27,1.16,0.9,2025-06-17
FROTO.IS,2017-10-27,0.99,0.72,2025-06-17
600048.SS,2017-10-27,0.22,0.2,2025-06-17
6837.HK,2017-10-27,0.18,0.19,2025-11-10
POR,2017-10-27,0.44,0.38,2025-04-25
600038.SS,2017-10-27,0.2,0.21,2025-06-17
002745.SZ,2017-10-27,0.13,0.09,2025-06-17
CYJBF,2017-10-27,0.57,0.72,2025-04-24
IMO.TO,2017-10-27,0.44,0.46,2025-06-17
601311.SS,2017-10-27,0.14,0.29,2025-06-17
600837.SS,2017-10-27,0.18,0.2,2025-06-17
CL,2017-10-27,0.73,0.73,2025-04-25
NONG.OL,2017-10-27,1.6,1.54,2025-06-17
MTH,2017-10-27,0.51,0.47,2025-04-25
WETF,2017-10-27,0.06,0.06,2023-12-04
AMUN.PA,2017-10-27,0.91,0.92,2025-10-08
VKCO.IL,2017-10-27,13.63,14.22,2025-06-17
000720.KS,2017-10-27,512.0,1418.81,2025-06-17
PVL,2017-10-27,0.03,0.07,2025-08-27
002506.SZ,2017-10-27,0.005,0.036,2025-06-17
601229.SS,2017-10-27,0.27,0.34,2025-06-17
AAN,2017-10-27,0.43,0.54,2025-04-25
6832.T,2017-10-27,110.11,103.3,2025-06-17
PFS,2017-10-27,0.41,0.37,2025-10-17
2579.T,2017-10-27,78.52,56.22,2025-06-17
SUY1V.HE,2017-10-27,0.03,0.05,2025-06-17
WT,2017-10-27,0.06,0.06,2025-04-25
SPG,2017-10-27,2.89,2.88,2025-04-25
GRC,2017-10-27,0.33,0.25,2025-04-25
024110.KS,2017-10-27,655.0,525.45,2025-06-17
CIR,2017-10-27,0.43,0.4,2023-12-04
SAIA,2017-10-27,0.55,0.55,2025-03-24
SPORTS.MX,2017-10-27,0.22,0.15,2025-06-17
YDUQ3.SA,2017-10-26,0.48,0.47,2025-06-17
NATI,2017-10-26,0.25,0.23,2024-11-03
MOMENT.ST,2017-10-26,-0.49,-0.33,2025-06-17
DSGR,2017-10-26,0.14,0.2,2025-04-13
WCC-PA,2017-10-26,1.12,1.02,2025-04-25
